AppID,App Name,All Review,All Percent,All People
208375,Train Simulator: BR Class 50 Loco Add-On,Positive,100%,16
208379,Train Simulator: Class 86 Loco Add-On,Positive,92%,14
208400,Avernum: Escape From the Pit,Very Positive,92%,603
208460,Tryst,Negative,16%,30
208480,Assassin's Creed® III,Mostly Positive,74%,"9,975"
208500,F1 2012,Very Positive,87%,860
208541,Dungeon Defenders - Series EV Hero DLC,Mostly Positive,78%,14
208544,Dungeon Defenders - Summoner Hero DLC,Positive,90%,21
208575,Dishonored: The Knife of Dunwall,Very Positive,92%,294
208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,Very Positive,89%,"7,584"
208600,Lunar Flight,Very Positive,86%,413
208620,Midnight Mysteries: Salem Witch Trials,Mostly Positive,71%,28
208630,Midnight Mysteries 3: Devil on the Mississippi,Positive,90%,21
208640,Midnight Mysteries 4: Haunted Houdini,Positive,95%,20
208670,Blades of Time,Very Positive,86%,333
208690,Borderlands 2: Creature Slaughterdome,Very Positive,82%,84
208302,Train Simulator: Somerset & Dorset Railway Route Add-On,Positive,82%,23
208303,Train Simulator: East Coast Main Line Route Add-On,Positive,85%,21
208306,Train Simulator: US Loco & Asset Pack,Positive,83%,24
208318,Train Simulator: PRR Baldwin Centipede Loco Add-On,Positive,100%,10
208319,Train Simulator: Union Pacific SD45 Loco Add-On,Positive,100%,13
208346,Train Simulator: Class 158 DMU Add-On,Mostly Positive,75%,12
208348,Train Simulator: NKP S-2 Class 'Berkshire' Loco Add-On,Mostly Positive,71%,14
208352,Train Simulator: Southern Pacific GS-4 Loco Add-On,Mostly Positive,77%,31
208363,Train Simulator: LNER Class A3 ‘Flying Scotsman’ Loco Add-On,Positive,90%,20
208364,Train Simulator: Class 170 ‘Turbostar’ DMU Add-On,Positive,90%,31
208365,Train Simulator: SD70 V2 Volume 2 Loco Add-On,Mostly Positive,76%,21
208369,Train Simulator: EWS Class 67 Loco Add-On,Positive,92%,13
207990,Sine Mora Demo,Very Positive,84%,494
208010,Noitu Love 2 Devolution Demo,Very Positive,94%,397
208070,Waveform Demo,Very Positive,84%,"1,884"
208140,Endless Space,Very Positive,80%,"5,619"
208200,DOOM 3: BFG Edition,Very Positive,82%,"2,989"
208280,Train Simulator: London to Brighton Route Add-On,Very Positive,90%,62
208282,Train Simulator: BR Robinson Class O4 Loco Add-On,Positive,80%,10
208283,Train Simulator: DB ICE 3 EMU Add-On,Positive,86%,22
208284,Train Simulator: Class 67 Diamond Jubilee Loco Add-On,Positive,88%,18
208286,Train Simulator: Sherman Hill Route Add-On,Positive,88%,43
208287,Train Simulator: Southern Class 421 ‘4CIG’ EMU Add-On,Mostly Positive,76%,13
208288,Train Simulator: Munich-Augsburg Route Add-On,Mixed,69%,52
208293,Train Simulator: LNER/BR Class J94 Loco Add-On,Positive,83%,12
208294,Train Simulator: Class J94 ‘Memories of Maerdy’ Loco Add-On,Mostly Positive,76%,13
208296,Train Simulator: Amtrak F40PH ‘California Zephyr’ Loco Add-On,Positive,93%,16
208298,Train Simulator: BR Class 33 Loco Add-On,Positive,100%,11
208300,Train Simulator: European Loco & Asset Pack,Very Positive,80%,60
208301,Train Simulator: Great Western Main Line Route Add-On,Positive,82%,34
207320,Ys: The Oath in Felghana,Very Positive,94%,839
207350,Ys Origin,Overwhelmingly Positive,95%,"1,518"
207380,eXceed 2nd - Vampire REX,Very Positive,91%,140
207400,eXceed 3rd - Jade Penetrate Black Package,Very Positive,92%,380
207420,Wizorb,Mostly Positive,77%,401
207490,Rayman Origins,Very Positive,92%,"1,399"
207510,Rayman Origins Demo,Very Positive,92%,"1,399"
207530,Noitu Love 2 Devolution,Very Positive,94%,397
207570,English Country Tune,Very Positive,94%,112
207610,The Walking Dead,Overwhelmingly Positive,96%,"28,444"
207620,The Walking Dead: 400 Days,Mostly Positive,77%,703
207650,A Virus Named TOM,Mostly Positive,71%,57
207690,Botanicula,Overwhelmingly Positive,96%,"2,245"
207730,Arena Wars 2,Mostly Negative,32%,327
207750,Symphony,Very Positive,87%,722
207770,Men Of War: Assault Squad GOTY Demo,Very Positive,87%,"2,436"
207790,Jane's Advanced Strike Fighters,Mostly Negative,31%,298
207815,PAYDAY: Wolf Pack,Very Positive,93%,632
207816,PAYDAY: The Heist Game Soundtrack,Very Positive,97%,274
207870,Borderlands 2: Captain Scarlett and her Pirate's Booty,Very Positive,85%,246
207930,Sacred Citadel,Mostly Positive,73%,417
207970,Bang Bang Racing Demo,Very Positive,82%,193
207020,Bang Bang Racing,Very Positive,82%,193
207040,Sine Mora,Very Positive,84%,494
207080,Indie Game: The Movie,Overwhelmingly Positive,96%,852
207100,Castle Crashers Demo,Overwhelmingly Positive,96%,"36,439"
207140,SpeedRunners,Very Positive,94%,"13,250"
207150,Stellar Impact,Mostly Negative,37%,443
207170,Legend of Grimrock,Very Positive,94%,"3,172"
207230,Archeblade,Mostly Positive,73%,"7,696"
207250,Cubemen,Mostly Positive,74%,320
206521,Spiral Knights: Operation Crimson Hammer,Positive,91%,49
206610,3SwitcheD,Mostly Negative,36%,122
206650,Scoregasm Demo,Very Positive,86%,73
206690,iBomber Defense Pacific,Very Positive,85%,106
206730,Dead Hungry Diner Demo,Positive,80%,30
206190,Gunpoint,Overwhelmingly Positive,97%,"7,909"
206210,Gotham City Impostors: Free To Play,Very Positive,84%,"11,004"
206250,ClaDun x2,Mostly Positive,78%,71
206290,Unstoppable Gorg Demo,Mostly Positive,78%,164
206370,Tales from Space: Mutant Blobs Attack,Very Positive,92%,274
206410,Crazy Machines Elements,Positive,80%,15
206420,Saints Row IV,Very Positive,92%,"41,314"
206450,To the Moon Soundtrack,Very Positive,98%,195
206480,Dungeons & Dragons Online®,Mostly Positive,71%,"2,296"
206500,AirMech Strike,Very Positive,84%,"8,997"
205690,1000 Amps,Mostly Positive,77%,106
205700,Quantum Conundrum Demo,Very Positive,83%,"1,086"
205710,EverQuest Free-to-Play,Mostly Positive,73%,782
205730,Insanely Twisted Shadow Planet,Very Positive,88%,360
205830,Luxor Evolved,Very Positive,97%,84
205840,Yesterday,Very Positive,83%,477
205870,Auditorium,Mostly Positive,79%,104
205910,Tiny and Big: Grandpa's Leftovers,Very Positive,92%,"2,525"
205950,Jet Set Radio,Very Positive,88%,"1,595"
206020,Avernum 4,Positive,84%,44
206040,Avernum 5,Mostly Positive,76%,17
206060,Avernum 6,Positive,90%,32
205100,Dishonored,Overwhelmingly Positive,96%,"30,408"
205190,Rocksmith,Very Positive,89%,371
205230,Hell Yeah!,Very Positive,86%,377
205270,3DMark 11,Positive,82%,29
205370,Airline Tycoon 2 Demo,Very Negative,16%,284
205630,Tropico 4: Modern Times,Very Positive,87%,55
205632,Tropico 4: Pirate Heaven,Positive,92%,13
205633,Tropico 4: Megalopolis,Mostly Positive,77%,18
205634,Tropico 4: Vigilante,Positive,85%,14
205636,Tropico 4: Apocalypse,Mostly Positive,70%,20
205637,Tropico 4: Propaganda,Positive,90%,11
205638,Tropico 4: Voodoo,Positive,90%,11
205650,The Testament of Sherlock Holmes,Very Positive,83%,"1,294"
204530,Infested Planet,Very Positive,94%,"1,619"
204560,Confrontation,Mostly Negative,32%,73
204580,Rotastic,Positive,80%,15
204600,Kingdoms of Amalur: Reckoning - Weapons and Armor Bundle,Mostly Positive,75%,72
204630,Retro City Rampage™ DX,Very Positive,90%,"1,563"
204680,Shank 2 Demo,Very Positive,82%,"1,177"
204760,Deep Black : Reloaded,Mostly Negative,25%,170
204980,Spec Ops: The Line Demo,Very Positive,93%,"17,294"
205020,Lumino City,Very Positive,89%,368
205070,BIT.TRIP VOID,Mostly Positive,76%,68
204300,Awesomenauts,Very Positive,85%,"24,348"
204303,Awesomenauts Soundtrack DLC,Positive,89%,29
204340,Serious Sam 2,Very Positive,88%,"4,784"
204371,Castle Crashers - Pink Knight Pack,Very Positive,98%,352
204372,Castle Crashers - Blacksmith Pack,Very Positive,97%,394
204385,Dungeon Defenders: Assault Mission Pack,Mostly Positive,72%,11
204386,Dungeon Defenders: Barbarian Hero DLC,Positive,85%,14
204390,Pineapple Smash Crew ,Very Positive,83%,74
204410,The Darkness II Demo,Very Positive,89%,"4,307"
204440,Pickers,Very Positive,80%,55
204450,Call of Juarez Gunslinger,Very Positive,94%,"9,188"
203970,Kingdoms of Amalur: Reckoning Demo,Very Positive,87%,"8,665"
203990,SATAZIUS,Very Positive,90%,122
204030,Fable - The Lost Chapters,Very Positive,91%,"4,065"
204060,Superbrothers: Sword & Sworcery EP,Mostly Positive,79%,"1,135"
204100,Max Payne 3,Very Positive,82%,"20,217"
204120,LEGO Harry Potter: Years 5-7,Very Positive,86%,496
204180,Waveform,Very Positive,84%,"1,884"
204182,Waveform: Eris,Positive,83%,12
204220,Snapshot,Mostly Positive,73%,41
204240,The Bridge,Very Positive,89%,"2,453"
204260,Trine 2 Demo,Overwhelmingly Positive,95%,"11,175"
204290,ANNO 2070® Deep Ocean,Mostly Positive,78%,14
203350,King's Bounty: Warriors of the North,Mostly Positive,79%,458
203510,Fortune Summoners: Secret of the Elemental Stone,Very Positive,86%,571
203530,Fortune Summoners Demo,Very Positive,86%,571
203560,Containment: The Zombie Puzzler,Very Positive,90%,113
203630,Warlock - Master of the Arcane,Very Positive,86%,673
203650,SONIC THE HEDGEHOG 4 Episode II,Very Positive,80%,565
203670,Defenders of Ardania Demo,Mostly Negative,24%,45
203680,F1 Race Stars,Mostly Positive,77%,449
203750,Binary Domain,Very Positive,85%,"1,551"
203770,Crusader Kings II,Very Positive,90%,"20,163"
203773,Crusader Kings II: Mongol Graphics Pack,Mostly Positive,76%,26
203774,Crusader Kings II: Songs of Albion,Mostly Negative,30%,10
203776,Crusader Kings II: Ruler Designer,Mostly Negative,34%,116
203778,Crusader Kings II: Sword of Islam,Mostly Positive,73%,79
203810,Dear Esther,Mostly Positive,79%,"3,853"
203830,The Dark Eye: Chains of Satinav,Very Positive,86%,"1,108"
203210,Titan Attacks,Very Positive,92%,571
203290,America's Army: Proving Grounds,Mostly Positive,77%,"8,179"
202290,Sonic Generations Demo,Very Positive,84%,251
202410,Scoregasm,Very Positive,86%,73
202485,Skyrim High Resolution Texture Pack,Very Positive,82%,"2,100"
202523,Dungeon Defenders DLC 8,Positive,93%,15
202570,Max Payne (FR),Very Positive,90%,"3,116"
202610,Risen 2 Demo,Mostly Positive,76%,"1,483"
202670,Nancy Drew: Alibi in Ashes,Positive,88%,42
202690,Hegemony Gold: Wars of Ancient Greece,Very Positive,95%,99
202710,Demigod,Mostly Positive,72%,562
202730,Dynamite Jack,Very Positive,90%,115
202750,Alan Wake's American Nightmare,Mostly Positive,70%,"3,432"
202070,Choplifter HD,Very Positive,87%,162
202170,Sleeping Dogs™,Very Positive,93%,"9,293"
202181,Sleeping Dogs - HD Texture Pack,Positive,81%,43
202200,Galactic Civilizations II: Ultimate Edition,Mostly Positive,77%,711
201570,Really Big Sky,Mostly Positive,74%,194
201680,Dungeon Defenders Demo,Very Positive,92%,"6,864"
201720,Hacker Evolution Duality Demo,Mostly Negative,34%,191
201790,Orcs Must Die! 2,Very Positive,94%,"8,952"
201802,Orcs Must Die 2 - Are We There Yeti?,Positive,89%,39
201804,Orcs Must Die! 2 - Fire and Water Booster Pack,Positive,92%,25
201805,Orcs Must Die! 2 - Family Ties Booster Pack,Positive,92%,26
201870,Assassin's Creed Revelations,Very Positive,84%,"5,837"
201010,Geneforge 5,Positive,93%,49
201060,DUNGEONS - The Dark Lord (Steam Special Edition) Demo,Mostly Negative,38%,119
201090,Steel Storm: Burning Retribution Demo,Very Positive,81%,64
201100,Post Apocalyptic Mayhem: DLC 2 Chaos Pack,Positive,90%,10
201120,Xotic Demo,Very Positive,80%,70
201210,Pox Nora,Mostly Positive,72%,531
201230,EverQuest II,Mostly Positive,73%,"1,126"
201271,Total War: SHOGUN 2 - Fall of the Samurai,Very Positive,96%,125
201272,Total War: SHOGUN 2 - Blood Pack DLC,Positive,91%,24
201290,Sins of a Solar Empire: Trinity,Mostly Positive,76%,470
201310,X3: Albion Prelude,Very Positive,92%,"1,012"
201330,Max Payne (IT),Very Positive,90%,"3,116"
201420,Toki Tori 2+,Very Positive,86%,483
201490,Airline Tycoon 2,Very Negative,16%,284
201510,Flatout 3,Overwhelmingly Negative,12%,"1,770"
200510,XCOM: Enemy Unknown,Very Positive,94%,"25,255"
200550,DUNGEONS - The Dark Lord (Steam Special Edition),Mostly Negative,38%,119
200570,Blocks That Matter Demo,Very Positive,82%,359
200590,Sonic Generations - Casino Nights DLC,Mostly Positive,77%,102
200610,Renegade Ops Coldstrike Campaign,Positive,90%,10
200650,Lightfish Demo,Very Positive,88%,50
200670,Disciples III: Resurrection,Mostly Negative,34%,86
200710,Torchlight II,Very Positive,94%,"21,767"
200891,Batman Arkham City: Harley Quinn,Positive,87%,16
200900,Cave Story+,Overwhelmingly Positive,95%,"2,880"
200910,Before the Echo,Very Positive,88%,918
200940,Sonic CD,Very Positive,91%,"1,793"
200960,Geneforge 1,Very Positive,93%,220
200980,Geneforge 2,Positive,92%,28
200990,Geneforge 3,Positive,88%,25
201000,Geneforge 4,Positive,100%,18
200130,Puzzler World 2,Mostly Positive,77%,162
200170,Worms Revolution,Very Positive,84%,"2,886"
200210,Realm of the Mad God,Very Positive,83%,"27,773"
200240,Batman: Arkham City Demo,Very Positive,94%,"16,643"
200440,Two Worlds 2 - Pirates of the Flying Fortress ,Mostly Positive,77%,75
113020,Monaco,Very Positive,92%,"3,419"
113200,The Binding of Isaac,Overwhelmingly Positive,95%,"33,144"
113204,Binding of Isaac: Wrath of the Lamb,Overwhelmingly Positive,96%,628
113405,APB Reloaded: Urban Survival Pack,Positive,80%,25
113420,Fallen Earth,Mixed,55%,"7,018"
115110,Stacking,Very Positive,91%,701
115120,Iron Brigade,Very Positive,83%,502
115200,Cossacks II: Napoleonic Wars,Mixed,41%,261
115800,Owlboy,Very Positive,90%,"2,300"
116100,Super Toy Cars,Mostly Positive,72%,140
116120,Lightfish,Very Positive,88%,50
200010,Quantum Conundrum,Very Positive,83%,"1,086"
200020,Global Ops: Commando Libya,Mostly Negative,35%,109
200030,Hard Reset - Demo,Very Positive,83%,"2,854"
110400,inMomentum,Very Positive,88%,52
110610,Alien Zombie Megadeath,Positive,88%,18
110800,L.A. Noire,Very Positive,85%,"12,839"
110810,L.A. Noire: DLC Bundle,Very Positive,92%,140
111100,Snuggle Truck,Very Positive,91%,161
111300,Smash Cars,Mostly Positive,71%,28
111600,Serious Sam Double D XXL,Very Positive,85%,437
111610,Serious Sam Double D Demo,Very Positive,85%,437
111800,Blocks That Matter,Very Positive,82%,359
112100,Avadon: The Black Fortress,Very Positive,83%,273
112110,Avadon: The Black Fortress Demo,Very Positive,83%,273
107100,Bastion,Overwhelmingly Positive,96%,"20,507"
107104,Bastion Soundtrack DLC,Very Positive,97%,87
107110,Bastion - Demo,Overwhelmingly Positive,96%,"20,507"
107200,Space Pirates and Zombies,Very Positive,93%,"1,684"
107210,Space Pirates and Zombies Demo,Very Positive,93%,"1,684"
107300,Breath of Death VII ,Very Positive,84%,"1,034"
107310,Cthulhu Saves the World ,Very Positive,93%,"2,612"
107600,Waves,Very Positive,94%,892
107610,Waves Demo,Very Positive,94%,892
107800,Rochard,Very Positive,91%,886
107821,Rochard - Hard Times,Positive,83%,31
107830,Rochard Demo,Very Positive,91%,886
108110,Starpoint Gemini,Mostly Negative,29%,91
108200,Ticket to Ride,Very Positive,85%,860
108230,Ticket to Ride - Europe,Positive,90%,11
108500,Vessel,Very Positive,87%,266
108700,Death Rally,Mostly Positive,70%,374
108726,Alan Wake Developer Commentary,Very Positive,92%,116
108800,Crysis 2 Maximum Edition,Very Positive,83%,"4,821"
109200,Legend of Fae,Very Positive,81%,79
109600,Neverwinter,Mostly Positive,78%,"23,383"
102622,Orcs Must Die! - Artifacts of Power DLC,Positive,94%,39
102623,Orcs Must Die! - Lost Adventures DLC,Positive,90%,31
102810,Gatling Gears,Mostly Positive,78%,74
102840,Shank 2,Very Positive,82%,"1,177"
102850,WARP,Mostly Positive,72%,238
104000,iBomber Defense,Mostly Positive,75%,115
104020,Storm in a Teacup,Positive,83%,49
104200,BEEP,Very Positive,84%,"4,136"
104300,Dwarfs Demo,Very Positive,80%,422
104600,Portal 2 - The Final Hours,Very Positive,81%,405
104900,ORION: Prelude,Mostly Positive,76%,"20,025"
105000,A New Beginning - Final Cut,Mostly Positive,75%,872
105300,Critical Mass,Very Positive,83%,249
105310,Critical Mass Demo,Very Positive,83%,249
105420,Ms. Splosion Man,Very Positive,84%,133
105450,Age of Empires® III: Complete Collection,Very Positive,88%,"12,268"
105600,Terraria,Overwhelmingly Positive,97%,"188,341"
105700,Tobe's Vertical Adventure,Mostly Positive,71%,57
105710,Tobe's Vertical Adventure demo,Mostly Positive,71%,57
105800,PixelJunk Eden,Very Positive,86%,451
100400,Silo 2,Mostly Positive,74%,59
100980,3DCoat,Very Positive,94%,71
102200,Runespell: Overture,Mostly Positive,77%,180
102220,Runespell: Overture - Demo,Mostly Positive,77%,180
102500,Kingdoms of Amalur: Reckoning™,Very Positive,87%,"8,665"
102510, Kingdoms of Amalur: Reckoning - Legend of Dead Kel,Positive,94%,37
102511,Kingdoms of Amalur: Reckoning - Teeth Of Naros,Positive,80%,46
102600,Orcs Must Die!,Overwhelmingly Positive,96%,"4,080"
102610,Orcs Must Die! Demo,Overwhelmingly Positive,96%,"4,080"
99900,Spiral Knights,Very Positive,83%,"18,638"
99910,Puzzle Pirates,Very Positive,80%,"1,191"
98821,Dungeons of Dredmor: You Have To Name The Expansion Pack,Positive,100%,24
98900,Alien Hallway,Mostly Positive,70%,68
99100,Dungeons & Dragons: Daggerdale,Mostly Negative,30%,195
99300,Renegade Ops,Very Positive,84%,564
99410,Garshasp: Temple of the Dragon,Mostly Negative,26%,64
99610,Civilization V - Civ and Scenario Pack: Polynesia,Very Positive,87%,63
99611,Civilization V - Civ and Scenario Pack: Denmark (The Vikings),Very Positive,90%,63
99614,Civ V - Wonders of the Ancient World,Positive,85%,49
99700,NightSky,Very Positive,92%,227
99830,Crysis 2,Very Positive,83%,"4,821"
98100,TRAUMA,Mostly Positive,74%,197
98200,Frozen Synapse,Very Positive,90%,976
98220,Frozen Synapse - Demo,Very Positive,90%,976
98300,Toy Soldiers,Very Positive,90%,"1,018"
98400,Hard Reset,Very Positive,83%,"2,854"
98421,Hard Reset: Exile DLC,Very Positive,90%,92
98600,"Demolition, Inc.",Very Positive,80%,210
98610,"Demolition, Inc. Demo",Very Positive,80%,210
98800,Dungeons of Dredmor,Very Positive,94%,"2,666"
97120,Kohan: Ahriman's Gift,Positive,88%,43
97130,Kohan II: Kings of War,Very Positive,91%,92
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,Very Positive,87%,894
97340,Magic: The Gathering - Duels of the Planeswalkers 2013 Demo,Very Positive,87%,894
94400,Nidhogg,Very Positive,87%,"4,443"
94500,Back to the Future: Ep 2 - Get Tannen!,Very Positive,89%,57
94510,Back to the Future: Ep 3 - Citizen Brown,Very Positive,89%,59
94520,Back to the Future: Ep 4 - Double Visions,Very Positive,92%,56
94530,Back to the Future: Ep 5 - OUTATIME,Very Positive,90%,76
94590,Puzzle Agent 2,Very Positive,87%,272
94600,Hector: Ep 1,Positive,83%,31
94610,Hector: Ep 2,Positive,83%,12
94620,Hector: Ep 3,Very Positive,95%,67
95000,Super Splatters,Positive,89%,29
95300,Capsized,Very Positive,82%,478
95310,Capsized - Demo,Very Positive,82%,478
95400,ibb & obb,Very Positive,94%,"1,701"
95700,The Cat and the Coup,Very Positive,94%,862
96000,The Tiny Bang Story,Very Positive,88%,"2,393"
96010,The Tiny Bang Story - Demo,Very Positive,88%,"2,393"
96100,Defy Gravity,Very Positive,86%,"7,027"
96200,Steel Storm: Burning Retribution,Very Positive,81%,64
97000,Solar 2,Very Positive,90%,"1,103"
97010,Solar 2 - Demo,Very Positive,90%,"1,103"
97100,Section 8: Prejudice,Mostly Positive,76%,754
97110,Kohan: Immortal Sovereigns,Positive,84%,39
91830,Ancients of Ooga - Demo,Positive,81%,16
91900,Post Apocalyptic Mayhem,Very Positive,88%,734
92200,Gundemonium Recollection,Very Positive,92%,103
92210,Hitogata Happa,Very Positive,85%,127
92220,GundeadliGne,Very Positive,84%,99
92230,Gundemonium Recollection Demo,Very Positive,92%,103
92240,Hitogata Happa Demo,Very Positive,85%,127
92250,GundeadliGne Demo,Very Positive,84%,99
92300,A.R.E.S.,Mostly Positive,70%,527
92310,A.R.E.S. - Demo,Mostly Positive,70%,527
92400,B.U.T.T.O.N.,Mostly Positive,75%,33
92600,Xotic,Very Positive,80%,70
92700,Shadow Harvest: Phantom Ops,Mostly Negative,27%,54
92800,SpaceChem,Overwhelmingly Positive,96%,"1,769"
92803,SpaceChem: 63 Corvi Mission,Positive,92%,13
92810,SpaceChem - Demo,Overwhelmingly Positive,96%,"1,769"
93200,Revenge of the Titans,Very Positive,84%,493
94200,Jamestown,Overwhelmingly Positive,95%,537
94300,The Dream Machine,Very Positive,92%,781
91100,SkyDrift,Very Positive,88%,510
91110,SkyDrift Demo,Very Positive,88%,510
91200,Anomaly Warzone Earth,Very Positive,87%,654
91600,Sanctum,Very Positive,90%,"1,642"
91609,Sanctum: Yogscave DLC,Mostly Positive,76%,13
91610,Sanctum - Demo,Very Positive,90%,"1,642"
91700,E.Y.E: Divine Cybermancy,Very Positive,82%,"4,065"
91800,Cloning Clyde,Positive,87%,48
